employee_id,fullname,name_department,name_position,final_match_rate,match_category
EMP101098,Utami Firmansyah,IT,Finance Officer,32.75,Low Fit
EMP100855,Satya Tamba,HR,Sales Supervisor,36.0,Low Fit
EMP100340,Rifqi Ginting,Marketing,Sales Supervisor,1.75,Low Fit
EMP101885,Gita Utami,Operations,Finance Officer,36.0,Low Fit
EMP101308,Prasetyo Saputra,IT,Supply Planner,30.5,Low Fit
EMP100623,Hadi Simanjuntak,IT,Finance Officer,29.5,Low Fit
EMP101261,Bayu Rachman Pratomo,IT,Data Analyst,8.75,Low Fit
EMP101079,Bayu Sinaga,R&D,Sales Supervisor,40.0,Low Fit
EMP100652,Eko Mahardika Lukman,IT,Supply Planner,37.5,Low Fit
EMP100952,Yuni Lukman,IT,Finance Officer,28.5,Low Fit
EMP100411,Rani Fauziah,R&D,Finance Officer,39.0,Low Fit
EMP101935,Hadi Maulida,Finance,Sales Supervisor,26.5,Low Fit
EMP101568,Anisa Setiawan,Finance,Data Analyst,37.5,Low Fit
EMP101836,Luthfi Ramadhan,R&D,Supply Planner,38.5,Low Fit
EMP100756,Ari Herlambang,Finance,Finance Officer,35.25,Low Fit
EMP101036,Mahendra Santoso,Finance,Finance Officer,39.75,Low Fit
EMP100318,Rafa Lestari Fauziah,Marketing,Finance Officer,3.25,Low Fit
EMP101039,Fajar Pamungkas,Operations,Supply Planner,36.25,Low Fit
EMP101360,Fitri Iqbal Lukman,Finance,Sales Supervisor,38.5,Low Fit
EMP100066,Tania Lestari Setiawan,Finance,Finance Officer,29.5,Low Fit
EMP100944,Adit Utama Wijaya,Finance,Supply Planner,39.75,Low Fit
EMP100888,Anisa Wijaya Ginting,Finance,Sales Supervisor,38.75,Low Fit
EMP100397,Yuni Iqbal Putra,Operations,Sales Supervisor,6.25,Low Fit
EMP100731,Adi Maulana,Finance,Sales Supervisor,33.75,Low Fit
EMP100945,Tania Dharma Siregar,Finance,HRBP,36.0,Low Fit
EMP101271,Nabila Adi Ananda,R&D,Sales Supervisor,43.25,Low Fit
DUP9015,Umar Maulana,HR,Sales Supervisor,44.75,Low Fit
EMP101109,Bella Suharto,HR,Data Analyst,29.5,Low Fit
EMP101664,Oka Dharma Pamungkas,Finance,Supply Planner,33.25,Low Fit
EMP101938,Oka Halim Purnama,HR,Brand Executive,30.75,Low Fit
EMP101894,Tania Nugroho,Operations,Finance Officer,9.5,Low Fit
EMP101351,Dwi Tamba,IT,Data Analyst,30.0,Low Fit
EMP100767,Zahra Hasibuan,Operations,Supply Planner,11.0,Low Fit
EMP101267,Rani Herlambang,IT,Brand Executive,33.5,Low Fit
EMP101163,Maya Suharto,HR,Finance Officer,35.0,Low Fit
EMP101297,Teguh Siregar,Operations,Supply Planner,35.75,Low Fit
EMP100347,Rizky Nabila Fauziah,Marketing,Data Analyst,1.25,Low Fit
EMP101430,Iman Fauziah,R&D,HRBP,43.0,Low Fit
EMP101236,Novi Baskara Fauziah,Operations,Data Analyst,39.25,Low Fit
EMP101541,Ayunda Adi Kurniawan,R&D,Supply Planner,30.5,Low Fit
EMP101951,Putri Firmansyah,IT,Sales Supervisor,38.25,Low Fit
EMP101139,Rendra Gunawan,Marketing,Sales Supervisor,2.0,Low Fit
EMP101526,Ayu Maulida,Marketing,Supply Planner,2.75,Low Fit
EMP100496,Intan Wijaya Pratomo,Marketing,Brand Executive,0.5,Low Fit
EMP101465,Oka Lestari Simanjuntak,HR,Supply Planner,31.0,Low Fit
EMP100781,Bayu Yulianto,HR,Data Analyst,40.5,Low Fit
EMP100319,Valdo Anugrah Ramadhan,Finance,Sales Supervisor,45.75,Low Fit
EMP100711,Wulan Lestari,Finance,Supply Planner,42.75,Low Fit
EMP100338,Galih Halim,Marketing,HRBP,1.5,Low Fit
EMP101376,Iman Tamba,Finance,Sales Supervisor,43.5,Low Fit
EMP101714,Bella Setiawan,R&D,Sales Supervisor,37.75,Low Fit
EMP100804,Luthfi Hidayat,Marketing,Sales Supervisor,1.75,Low Fit
EMP100431,Novi Wijaya Putra,Operations,Finance Officer,42.75,Low Fit
EMP100883,Dian Lestari,Marketing,Finance Officer,1.5,Low Fit
EMP100778,Arif Qolbi Suharto,IT,Sales Supervisor,8.0,Low Fit
EMP100047,Hadi Pradana,HR,Data Analyst,33.5,Low Fit
EMP100797,Rani Maulida,R&D,Sales Supervisor,37.0,Low Fit
EMP101751,Ayu Salsabila,R&D,HRBP,8.0,Low Fit
EMP101415,Hadi Adi Anggara,IT,Supply Planner,31.75,Low Fit
EMP100812,Lestari Herlambang,R&D,Finance Officer,36.25,Low Fit
EMP101027,Kartika Anugrah Halim,IT,HRBP,44.5,Low Fit
EMP100867,Umar Suharto,IT,Finance Officer,28.75,Low Fit
EMP101163,Maya Suharto,HR,Finance Officer,34.5,Low Fit
EMP101233,Kurnia Tri Pratomo,Marketing,Brand Executive,2.25,Low Fit
EMP101077,Hana Dharma Maulida,R&D,Supply Planner,31.5,Low Fit
EMP101682,Ayu Adi Putra,IT,HRBP,34.0,Low Fit
EMP101803,Bella Rachman Hidayat,R&D,Brand Executive,28.25,Low Fit
EMP101238,Rani Yulianto,Marketing,Brand Executive,2.75,Low Fit
EMP100334,Sari Maulana,Marketing,HRBP,2.75,Low Fit
EMP101523,Maya Halim,Finance,HRBP,39.5,Low Fit
EMP101460,Zahra Fadillah Saputra,R&D,HRBP,33.25,Low Fit
EMP101049,Teguh Subekti,Marketing,Sales Supervisor,0.5,Low Fit
EMP100750,Joko Qolbi Hasibuan,R&D,Data Analyst,34.75,Low Fit
EMP101591,Andi Situmorang,Operations,Data Analyst,37.75,Low Fit
EMP101334,Yuni Hartanto,HR,Brand Executive,33.0,Low Fit
EMP100215,Valdo Wijaya,Finance,Brand Executive,33.25,Low Fit
EMP101632,Putri Ginting,IT,Supply Planner,35.0,Low Fit
EMP100171,Nadia Yulianto,IT,Data Analyst,40.5,Low Fit
EMP101778,Dian Wijaya Setiawan,Finance,HRBP,31.75,Low Fit
EMP101086,Nugroho Maulana,R&D,Data Analyst,37.25,Low Fit
EMP101497,Bayu Santoso,Finance,Supply Planner,38.25,Low Fit
EMP101278,Bella Maulana,IT,Data Analyst,34.0,Low Fit
EMP101586,Kurnia Yulianto,HR,HRBP,38.5,Low Fit
EMP100318,Rafa Lestari Fauziah,Marketing,Finance Officer,2.0,Low Fit
EMP101587,Rizki Dharma Lukman,HR,Finance Officer,42.0,Low Fit
EMP100355,Dimas Erlangga Yulianto,Operations,Data Analyst,33.25,Low Fit
EMP101912,Umar Ramadhan,Marketing,HRBP,2.25,Low Fit
EMP100787,Iman Lestari Tamba,Operations,Finance Officer,37.0,Low Fit
EMP100156,Yoga Anugrah Lestari,IT,HRBP,29.0,Low Fit
EMP101506,Putri Dharma Rahmawati,Finance,Finance Officer,33.5,Low Fit
EMP101605,Ahmad Nabila Wijaya,HR,Data Analyst,37.25,Low Fit
EMP100571,Yuni Setiawan,Operations,HRBP,45.75,Low Fit
EMP100055,Putri Nugroho,Finance,Supply Planner,38.25,Low Fit
EMP100019,Rizki Iqbal Gunawan,HR,HRBP,38.25,Low Fit
EMP100680,Nugroho Ramadhan,Operations,Brand Executive,34.75,Low Fit
EMP100498,Fitri Situmorang,Finance,HRBP,32.0,Low Fit
EMP100664,Zaki Rachman Putra,HR,Sales Supervisor,35.5,Low Fit
EMP100356,Adi Baskara Subekti,Marketing,HRBP,1.5,Low Fit
EMP100611,Indra Sinaga,Finance,Supply Planner,38.25,Low Fit
EMP101623,Mahendra Baskara Handayani,HR,Sales Supervisor,33.0,Low Fit
EMP101446,Fitri Adi Pratomo,Finance,HRBP,29.75,Low Fit
EMP101004,Kurnia Ananda,Operations,HRBP,30.5,Low Fit
EMP100119,Iman Ginting,Finance,Supply Planner,33.0,Low Fit
EMP101896,Bayu Lestari Subekti,Marketing,Sales Supervisor,2.25,Low Fit
EMP101308,Prasetyo Saputra,IT,Supply Planner,30.5,Low Fit
EMP100123,Kurnia Jatmiko Permadi,HR,Sales Supervisor,35.25,Low Fit
EMP101353,Prasetyo Halim,Finance,HRBP,34.5,Low Fit
EMP100066,Tania Lestari Setiawan,Finance,Finance Officer,30.75,Low Fit
EMP100753,Luthfi Fadillah Fauziah,R&D,Brand Executive,37.75,Low Fit
EMP100559,Ayunda Anggara,R&D,Supply Planner,40.5,Low Fit
EMP101363,Rafa Gunawan,HR,HRBP,46.25,Low Fit
EMP100613,Cahyo Nabila Situmorang,Finance,Supply Planner,35.5,Low Fit
EMP101423,Galih Gunawan,Finance,Data Analyst,39.25,Low Fit
EMP100165,Kurnia Nugroho,Finance,Supply Planner,39.0,Low Fit
EMP100104,Budi Pratama,IT,HRBP,33.75,Low Fit
EMP100409,Rani Ginting,HR,HRBP,38.5,Low Fit
EMP100614,Cahyo Pratama,Finance,Finance Officer,40.5,Low Fit
EMP100743,Nabila Wijaya,R&D,Brand Executive,39.75,Low Fit
EMP101610,Kartika Hasibuan,Finance,Supply Planner,32.75,Low Fit
EMP101339,Ayu Subekti,Operations,HRBP,28.0,Low Fit
EMP101441,Mahendra Pradana,Finance,Supply Planner,41.0,Low Fit
EMP100964,Cahyo Ginting,Marketing,HRBP,2.0,Low Fit
EMP100460,Joko Sinaga,IT,HRBP,31.5,Low Fit
EMP101418,Kartika Kurniawan,Finance,Supply Planner,36.5,Low Fit
EMP100742,Adi Dharma Rohman,R&D,Data Analyst,41.0,Low Fit
EMP100990,Oka Ananda,Marketing,Supply Planner,1.25,Low Fit
EMP101998,Kurnia Subekti,Operations,Sales Supervisor,5.75,Low Fit
EMP101047,Lestari Ganesha Fauziah,Finance,HRBP,29.25,Low Fit
EMP100184,Rizka Pamungkas,Finance,Finance Officer,37.25,Low Fit
EMP101496,Tania Zulfikar Kurniawan,Operations,Brand Executive,27.75,Low Fit
EMP101742,Arif Ridwan,R&D,Data Analyst,36.25,Low Fit
EMP101858,Intan Candra Siregar,HR,Supply Planner,41.75,Low Fit
EMP101203,Dwi Lestari,IT,Sales Supervisor,31.5,Low Fit
EMP101923,Vania Fadillah Mahendra,HR,HRBP,36.5,Low Fit
EMP101898,Joko Candra Purnama,Marketing,Data Analyst,1.5,Low Fit
EMP100445,Kurnia Wijaya,R&D,Sales Supervisor,29.5,Low Fit
EMP100500,Yoga Mahardika Gunawan,IT,Supply Planner,37.0,Low Fit
EMP101938,Oka Halim Purnama,HR,Brand Executive,30.75,Low Fit
EMP100998,Citra Pratama,Operations,Brand Executive,33.75,Low Fit
EMP100516,Yoga Nugroho,R&D,Brand Executive,30.5,Low Fit
EMP101721,Julia Halim Suharto,IT,Supply Planner,34.5,Low Fit
EMP100419,Lestari Hidayat,Marketing,Brand Executive,1.5,Low Fit
EMP101904,Eko Subekti,Marketing,HRBP,1.0,Low Fit
EMP101361,Adi Pratama,Finance,Finance Officer,32.0,Low Fit
EMP101926,Zahra Maulida,Operations,Sales Supervisor,27.75,Low Fit
EMP100839,Yuni Rohman,IT,Data Analyst,41.75,Low Fit
EMP101402,Wulan Dharma Nugroho,IT,Data Analyst,44.5,Low Fit
EMP101408,Vania Aji Ginting,R&D,Finance Officer,30.75,Low Fit
EMP100840,Sari Halim Ramadhan,Marketing,Sales Supervisor,1.25,Low Fit
EMP100569,Zaki Anggara,Finance,Supply Planner,31.75,Low Fit
EMP100640,Dewi Yudhistira Putra,Operations,Sales Supervisor,42.5,Low Fit
EMP100289,Teguh Hasibuan,HR,Brand Executive,28.75,Low Fit
EMP100044,Indra Maulida,IT,Sales Supervisor,32.25,Low Fit
EMP101576,Putri Rachman Ginting,R&D,HRBP,43.25,Low Fit
EMP101506,Putri Dharma Rahmawati,Finance,Finance Officer,33.5,Low Fit
EMP101396,Gita Ginting,IT,Sales Supervisor,34.5,Low Fit
EMP101366,Rani Firmansyah,HR,HRBP,36.25,Low Fit
EMP101906,Arif Saputra,Marketing,Data Analyst,2.0,Low Fit
EMP100915,Fajar Setiawan,HR,HRBP,8.5,Low Fit
EMP101513,Ayu Gunawan,Marketing,Finance Officer,1.5,Low Fit
EMP101978,Yuni Erlangga Pratama,HR,Data Analyst,44.5,Low Fit
EMP101713,Nabila Yudhistira Kusuma,Operations,HRBP,33.75,Low Fit
EMP100300,Rama Lukman,HR,Supply Planner,42.25,Low Fit
EMP101290,Dinda Maulana,IT,HRBP,26.5,Low Fit
EMP100413,Zahra Utama Pratomo,R&D,Finance Officer,31.75,Low Fit
EMP101843,Ayunda Halim,Finance,Data Analyst,33.25,Low Fit
EMP101214,Intan Ridwan,R&D,Sales Supervisor,32.75,Low Fit
EMP101252,Vania Ginting,IT,Sales Supervisor,27.5,Low Fit
EMP100990,Oka Ananda,Marketing,Supply Planner,1.5,Low Fit
EMP100805,Oktavia Pratama,IT,Sales Supervisor,37.25,Low Fit
EMP101689,Rendra Yudhistira Suharto,IT,Supply Planner,32.25,Low Fit
EMP100348,Indra Ananda,HR,HRBP,32.0,Low Fit
EMP100450,Indra Lestari,IT,Sales Supervisor,42.25,Low Fit
EMP100349,Dwi Ridwan,Marketing,Finance Officer,1.0,Low Fit
EMP101843,Ayunda Halim,Finance,Data Analyst,32.75,Low Fit
EMP101219,Dinda Lestari Setiawan,Finance,Finance Officer,45.25,Low Fit
EMP101653,Kurnia Lestari Mahendra,Marketing,Data Analyst,0.75,Low Fit
EMP101017,Nugroho Lestari Gunawan,HR,Finance Officer,40.25,Low Fit
EMP101987,Ahmad Herlambang,IT,Supply Planner,41.0,Low Fit
EMP100661,Budi Siregar,Operations,Finance Officer,33.75,Low Fit
EMP100358,Rizki Handayani,Operations,Finance Officer,40.5,Low Fit
EMP101085,Rendra Maulana,Operations,Sales Supervisor,33.25,Low Fit
EMP101855,Rizki Pratama,R&D,Data Analyst,35.25,Low Fit
EMP101069,Ayu Erlangga Kurniawan,Operations,Data Analyst,36.75,Low Fit
EMP100768,Nurlita Fadillah Kusuma,R&D,Sales Supervisor,42.0,Low Fit
EMP100511,Nugroho Saputra,Finance,Sales Supervisor,43.0,Low Fit
EMP100633,Dewi Setiawan,IT,Sales Supervisor,35.5,Low Fit
EMP100766,Zaki Adi Utami,R&D,Data Analyst,39.5,Low Fit
EMP100372,Andi Baskara Pamungkas,Operations,Sales Supervisor,41.0,Low Fit
EMP100420,Vania Hartanto,HR,Data Analyst,29.25,Low Fit
EMP101258,Cahyo Utami,R&D,Finance Officer,30.0,Low Fit
EMP100403,Prasetyo Lestari,Finance,Data Analyst,35.75,Low Fit
EMP100535,Wahyu Nabila Saputra,HR,Supply Planner,41.25,Low Fit
EMP100006,Indra Santoso,HR,Finance Officer,43.75,Low Fit
EMP101120,Gita Rahmawati,HR,Data Analyst,28.5,Low Fit
EMP101876,Tania Saputra,Operations,Sales Supervisor,32.5,Low Fit
EMP101235,Cahyo Ganesha Situmorang,Marketing,Supply Planner,1.25,Low Fit
EMP100491,Gita Anggara,R&D,Finance Officer,31.0,Low Fit
EMP100336,Evi Pratomo,Operations,Brand Executive,38.5,Low Fit
EMP100613,Cahyo Nabila Situmorang,Finance,Supply Planner,35.5,Low Fit
EMP100964,Cahyo Ginting,Marketing,HRBP,2.75,Low Fit
EMP100029,Satya Adi Hasibuan,R&D,Sales Supervisor,35.25,Low Fit
EMP100763,Budi Pamungkas,Finance,Brand Executive,45.0,Low Fit
EMP101643,Nurlita Santoso,Marketing,Supply Planner,0.5,Low Fit
EMP101134,Kurnia Dharma Putra,IT,Supply Planner,36.75,Low Fit
EMP101200,Anisa Ridwan,HR,Finance Officer,40.25,Low Fit
EMP100543,Teguh Fadillah Ramadhan,Finance,HRBP,32.75,Low Fit
EMP101912,Umar Ramadhan,Marketing,HRBP,1.0,Low Fit
EMP100718,Ayunda Mahardika Utami,Operations,Supply Planner,35.75,Low Fit
EMP101020,Wahyu Hidayat,HR,HRBP,34.0,Low Fit
EMP101226,Yoga Erlangga Mahendra,R&D,Brand Executive,40.0,Low Fit
EMP101731,Fajar Rohman,HR,Finance Officer,38.5,Low Fit
EMP101147,Anisa Kusuma,R&D,HRBP,38.25,Low Fit
EMP100030,Rizky Anugrah Permadi,IT,Sales Supervisor,34.75,Low Fit
EMP101319,Budi Anugrah Syahputra,HR,HRBP,41.75,Low Fit
EMP101389,Rizka Erlangga Siregar,HR,Supply Planner,33.0,Low Fit
EMP100585,Indra Rohman,R&D,Supply Planner,36.5,Low Fit
EMP100590,Putri Rachman Hartanto,Marketing,Sales Supervisor,2.75,Low Fit
EMP100068,Nabila Qolbi Suharto,HR,Finance Officer,4.75,Low Fit
EMP100030,Rizky Anugrah Permadi,IT,Sales Supervisor,35.5,Low Fit
EMP101463,Budi Mahendra,IT,Sales Supervisor,31.25,Low Fit
EMP101498,Luthfi Santoso,Marketing,Brand Executive,1.5,Low Fit
EMP101058,Umar Yulianto,Finance,Data Analyst,33.75,Low Fit
EMP101063,Rendra Kusuma Siregar,HR,Data Analyst,31.0,Low Fit
EMP101756,Rendra Hasibuan,Operations,Data Analyst,37.25,Low Fit
EMP100398,Joko Wijaya Wijaya,IT,Data Analyst,40.5,Low Fit
EMP101990,Adi Subekti,Marketing,Finance Officer,1.25,Low Fit
EMP100172,Dinda Ridwan,IT,Supply Planner,34.75,Low Fit
EMP100777,Ahmad Fadillah Pratama,Finance,Finance Officer,36.25,Low Fit
EMP100499,Adit Herlambang,Marketing,Data Analyst,2.25,Low Fit
EMP101640,Rendra Zulfikar,R&D,Sales Supervisor,39.5,Low Fit
EMP101971,Utami Hasibuan,Operations,Data Analyst,32.0,Low Fit
EMP100978,Ari Aji Pratama,Operations,Finance Officer,40.5,Low Fit
EMP101984,Putri Utami,R&D,Data Analyst,39.5,Low Fit
EMP100863,Zaki Lestari Rohman,Operations,Data Analyst,29.0,Low Fit
EMP101536,Indra Syahputra,Operations,Sales Supervisor,33.75,Low Fit
EMP100899,Vania Handayani,HR,HRBP,38.0,Low Fit
EMP101620,Galih Salsabila,HR,Brand Executive,35.0,Low Fit
EMP100906,Oka Salsabila,Marketing,Data Analyst,2.0,Low Fit
EMP101474,Hadi Ramadhan,HR,Data Analyst,40.75,Low Fit
EMP100217,Luthfi Purnama,Operations,Brand Executive,9.75,Low Fit
EMP100572,Rama Pradana,Finance,Data Analyst,41.25,Low Fit
EMP100632,Rani Pramudita Suharto,Marketing,Finance Officer,0.75,Low Fit
EMP100829,Bayu Wibowo,HR,Data Analyst,38.0,Low Fit
EMP100467,Lestari Mahardika Suharto,R&D,Supply Planner,35.75,Low Fit
EMP101705,Lestari Purnama,HR,HRBP,26.5,Low Fit
EMP101903,Kartika Fadillah Yulianto,Marketing,Finance Officer,1.5,Low Fit
EMP101995,Utami Kusuma Hidayat,HR,Sales Supervisor,46.5,Low Fit
EMP100444,Dimas Purnama,IT,Data Analyst,35.75,Low Fit
EMP101643,Nurlita Santoso,Marketing,Supply Planner,2.5,Low Fit
EMP101376,Iman Tamba,Finance,Sales Supervisor,42.5,Low Fit
EMP101571,Nurlita Pratomo,Operations,Finance Officer,39.25,Low Fit
EMP101883,Rama Baskara Ramadhan,Finance,Brand Executive,36.0,Low Fit
EMP100702,Kurnia Utami,HR,Brand Executive,28.5,Low Fit
EMP101823,Prasetyo Jatmiko Rohman,Finance,Sales Supervisor,31.5,Low Fit
EMP101414,Rafa Lestari,IT,HRBP,39.25,Low Fit
EMP100182,Joko Kusuma Maulana,Marketing,HRBP,2.25,Low Fit
EMP101221,Bayu Adi Handayani,Operations,Supply Planner,35.25,Low Fit
EMP101242,Sari Saputra Tamba,IT,Supply Planner,45.25,Low Fit
EMP101484,Oka Qolbi Mahendra,Marketing,Brand Executive,0.75,Low Fit
EMP101958,Hadi Utama Hidayat,HR,Finance Officer,8.5,Low Fit
EMP100668,Luthfi Yudhistira Rohman,Finance,Data Analyst,41.25,Low Fit
EMP100439,Intan Tamba,Finance,Sales Supervisor,28.75,Low Fit
EMP101032,Zaki Utama Pratomo,HR,Data Analyst,32.75,Low Fit
EMP100115,Satya Yudhistira Lukman,HR,Brand Executive,30.5,Low Fit
EMP101027,Kartika Anugrah Halim,IT,HRBP,45.5,Low Fit
EMP100700,Nugroho Ananda,Finance,Supply Planner,30.0,Low Fit
EMP100250,Arif Mahardika Kusuma,Finance,Brand Executive,31.75,Low Fit
EMP101481,Bella Situmorang,HR,Data Analyst,36.25,Low Fit
EMP101285,Prasetyo Yudhistira Lukman,Operations,HRBP,30.25,Low Fit
EMP100869,Budi Wibowo,Operations,Finance Officer,40.25,Low Fit
EMP101598,Citra Halim,Marketing,Data Analyst,1.75,Low Fit
EMP101687,Rizka Wijaya Gunawan,Marketing,Sales Supervisor,0.25,Low Fit
EMP100215,Valdo Wijaya,Finance,Brand Executive,33.5,Low Fit
EMP100462,Lestari Anggara,R&D,Sales Supervisor,29.25,Low Fit
EMP101830,Umar Setiawan,HR,Sales Supervisor,25.5,Low Fit
EMP101477,Putri Indrawan,IT,Brand Executive,28.5,Low Fit
EMP101238,Rani Yulianto,Marketing,Brand Executive,1.75,Low Fit
DUP1942,Dewi Fadillah Hidayat,Marketing,Brand Executive,1.5,Low Fit
EMP100493,Nurlita Wijaya,Operations,Supply Planner,36.0,Low Fit
EMP100926,Intan Candra Rahmawati,Finance,Sales Supervisor,36.75,Low Fit
EMP100856,Ahmad Pratama,Operations,Supply Planner,31.5,Low Fit
EMP101490,Rizki Nabila Utami,Marketing,Data Analyst,2.5,Low Fit
EMP101120,Gita Rahmawati,HR,Data Analyst,30.0,Low Fit
EMP101877,Iman Suharto,HR,Finance Officer,42.0,Low Fit
EMP100355,Dimas Erlangga Yulianto,Operations,Data Analyst,33.5,Low Fit
EMP101560,Gita Maulida,R&D,Data Analyst,29.75,Low Fit
EMP100860,Bella Anugrah Rohman,R&D,Brand Executive,42.75,Low Fit
EMP100625,Dwi Utami,HR,HRBP,41.5,Low Fit
EMP101208,Dimas Siregar,Operations,Brand Executive,9.75,Low Fit
EMP100824,Intan Suharto,IT,Supply Planner,40.25,Low Fit
EMP100559,Ayunda Anggara,R&D,Supply Planner,40.75,Low Fit
EMP100848,Rifqi Hartanto,HR,Brand Executive,31.75,Low Fit
EMP100710,Adi Wijaya,Finance,Sales Supervisor,28.5,Low Fit
EMP100912,Mahendra Tamba,Operations,Data Analyst,34.25,Low Fit
EMP100766,Zaki Adi Utami,R&D,Data Analyst,39.5,Low Fit
EMP100490,Cahyo Suharto,Operations,Sales Supervisor,30.0,Low Fit
EMP100756,Ari Herlambang,Finance,Finance Officer,33.75,Low Fit
EMP100994,Rizka Kusuma Rahmawati,HR,HRBP,45.0,Low Fit
EMP101777,Sari Lukman,Marketing,Sales Supervisor,1.25,Low Fit
EMP100525,Umar Fauziah,IT,HRBP,34.75,Low Fit
EMP101646,Rizki Utama Permadi,R&D,Supply Planner,31.0,Low Fit
EMP101185,Wahyu Utami,Finance,Finance Officer,37.75,Low Fit
EMP100174,Ayunda Nabila Ramadhan,Marketing,Sales Supervisor,2.5,Low Fit
EMP100088,Nadia Saputra Mahendra,HR,Finance Officer,29.5,Low Fit
EMP101715,Ayunda Rahmawati,Marketing,HRBP,2.5,Low Fit
EMP101465,Oka Lestari Simanjuntak,HR,Supply Planner,31.0,Low Fit
EMP101336,Rama Lestari Handayani,Finance,Supply Planner,39.75,Low Fit
EMP100953,Hadi Anugrah Yulianto,HR,HRBP,13.75,Low Fit
EMP100158,Lestari Syahputra,IT,HRBP,42.0,Low Fit
EMP101312,Budi Syahputra,Finance,Data Analyst,35.75,Low Fit
EMP101602,Zaki Erlangga Hartanto,Operations,HRBP,32.5,Low Fit
EMP101602,Zaki Erlangga Hartanto,Operations,HRBP,32.0,Low Fit
EMP101106,Sari Siregar,Marketing,Brand Executive,3.0,Low Fit
EMP101592,Luthfi Syahputra,Marketing,Brand Executive,3.25,Low Fit
EMP101898,Joko Candra Purnama,Marketing,Data Analyst,1.75,Low Fit
EMP101824,Galih Zulfikar Permadi,Marketing,HRBP,2.25,Low Fit
EMP101578,Adit Rahmawati,Operations,Finance Officer,45.5,Low Fit
EMP100714,Anisa Fadillah Mahendra,HR,Supply Planner,37.5,Low Fit
EMP100030,Rizky Anugrah Permadi,IT,Sales Supervisor,34.75,Low Fit
EMP101867,Rizki Rahmawati,HR,HRBP,30.75,Low Fit
EMP100027,Oka Rohman,Finance,Data Analyst,30.75,Low Fit
EMP100264,Citra Utami,Operations,Brand Executive,28.75,Low Fit
EMP101338,Oktavia Yulianto,R&D,Finance Officer,31.0,Low Fit
EMP100840,Sari Halim Ramadhan,Marketing,Sales Supervisor,1.0,Low Fit
EMP100819,Prasetyo Kusuma Putra,Finance,Supply Planner,33.25,Low Fit
EMP100770,Arif Qolbi Saputra,Finance,Data Analyst,8.5,Low Fit
EMP100927,Maya Kusuma,Finance,HRBP,46.25,Low Fit
EMP100841,Zaki Syahputra,HR,Supply Planner,31.5,Low Fit
EMP101251,Adit Pratama,HR,Data Analyst,7.25,Low Fit
EMP100699,Kartika Rachman Suharto,R&D,Finance Officer,41.25,Low Fit
EMP101222,Sari Rahmawati,IT,Sales Supervisor,32.5,Low Fit
EMP100167,Eko Zulfikar,HR,HRBP,38.5,Low Fit
EMP101331,Zahra Setiawan,Operations,Finance Officer,40.25,Low Fit
EMP100261,Valdo Gunawan,Operations,Brand Executive,40.5,Low Fit
EMP100808,Mahendra Firmansyah,IT,HRBP,36.5,Low Fit
EMP101920,Nurlita Sinaga,HR,Supply Planner,34.25,Low Fit
EMP101286,Zaki Adi Permadi,IT,Data Analyst,36.0,Low Fit
EMP101277,Utami Fauziah,Marketing,Finance Officer,1.25,Low Fit
EMP101455,Galih Mahardika Wibowo,HR,Supply Planner,29.5,Low Fit
EMP100264,Citra Utami,Operations,Brand Executive,30.75,Low Fit
EMP100425,Novi Baskara Sinaga,Finance,Data Analyst,29.75,Low Fit
EMP100468,Dinda Erlangga Indrawan,IT,Finance Officer,5.25,Low Fit
EMP101549,Cahyo Zulfikar Utami,Finance,Brand Executive,31.0,Low Fit
EMP100240,Oktavia Hartanto,HR,Brand Executive,30.0,Low Fit
EMP100364,Utami Kusuma,HR,Supply Planner,33.0,Low Fit
EMP100837,Nadia Ananda,HR,Brand Executive,39.75,Low Fit
EMP100693,Hadi Pramudita Zulfikar,HR,Finance Officer,39.75,Low Fit
EMP100481,Rama Salsabila,Finance,Data Analyst,34.25,Low Fit
EMP101799,Rani Ganesha Rohman,Marketing,Supply Planner,0.75,Low Fit
EMP100712,Dinda Tamba,Marketing,Data Analyst,1.75,Low Fit
EMP100129,Dian Utama Kusuma,Finance,Data Analyst,35.75,Low Fit
EMP100926,Intan Candra Rahmawati,Finance,Sales Supervisor,36.75,Low Fit
EMP100967,Joko Lestari,IT,Sales Supervisor,37.75,Low Fit
EMP100090,Maya Pratomo,Operations,Supply Planner,9.0,Low Fit
EMP101191,Wulan Nugroho,HR,HRBP,42.75,Low Fit
EMP101751,Ayu Salsabila,R&D,HRBP,8.5,Low Fit
EMP100704,Kartika Halim Wijaya,IT,Finance Officer,41.0,Low Fit
EMP101644,Hadi Purnama,R&D,Data Analyst,34.75,Low Fit
EMP101877,Iman Suharto,HR,Finance Officer,43.0,Low Fit
EMP101758,Indra Kusuma,Finance,Data Analyst,34.0,Low Fit
EMP100801,Umar Ridwan,Operations,HRBP,35.75,Low Fit
EMP101476,Mahendra Wijaya Pamungkas,HR,Data Analyst,43.75,Low Fit
EMP100872,Citra Maulana,R&D,Brand Executive,33.5,Low Fit
